names,scores,logfoldchanges,pvals,pvals_adj,group,analysis_type
Ptprs,8.855134,0.8990911,8.35834185333245e-19,5.349338786132768e-17,0.6,combined
Grik2,8.723172,1.1523346,2.7051349410786565e-18,1.623080964647194e-16,0.6,combined
Epha4,5.7334065,1.0810176,9.843339758936968e-09,1.7829445601093375e-07,0.6,combined
Draxin,5.6347027,1.7417593,1.753606820351665e-08,3.060840995522906e-07,0.6,combined
Nfia,4.9385433,0.90374786,7.870834766414157e-07,1.0700639320941836e-05,0.6,combined
Meis2,4.2934856,1.2204232,1.75889794938701e-05,0.00015780766648705884,0.6,combined
Chd7,4.115451,1.048548,3.864234076234463e-05,0.0003170653601012893,0.6,combined
Lrp8,3.5652595,0.9983386,0.00036349641854979534,0.0022513326568245388,0.6,combined
Sox4,3.5009487,0.8772958,0.0004636052990885421,0.0027472906612654342,0.6,combined
Pou3f3,3.3930745,0.47260085,0.0006911283736179949,0.003925936323510504,0.6,combined
Pax6,3.1672666,0.8664738,0.0015387923011736658,0.007654096420345695,0.6,combined
Neo1,3.121718,0.88780934,0.0017979908645828827,0.00876178289339882,0.6,combined
Nfix,2.3361409,0.76695615,0.01948390406602932,0.06953363532858048,0.6,combined
Foxg1,2.0755515,0.44372857,0.037935461044098895,0.11524697026055361,0.6,combined
Lhx2,2.0169635,2.5774596,0.04369933169651237,0.12712532857167236,0.6,combined
Mex3a,1.9985626,1.0470153,0.04565570077137997,0.13103416888557962,0.6,combined
Stmn1,1.6127052,0.6682451,0.1068085620664683,0.2538025237223009,0.6,combined
Nr2f1,1.2308978,1.2122097,0.21836107764085189,0.42956277568692175,0.6,combined
Btg1,1.2177981,0.5966435,0.22330070051262352,0.43621343394301354,0.6,combined
Gria2,1.1842757,0.13637294,0.23630391479039892,0.45210596944495124,0.6,combined
Unc5d,1.1049956,1.4072894,0.2691614958477182,0.49883211585677506,0.6,combined
Slc17a6,0.9731501,1.582351,0.33047873331447086,0.5706107625573598,0.6,combined
Pou3f2,0.85978776,0.80462545,0.38990604302614307,0.6409414405909202,0.6,combined
Gabra2,0.70227873,0.7781835,0.48250533930619544,0.7183255553516482,0.6,combined
Sema3c,0.4400513,1.1433978,0.6598999671147736,0.8514838285351918,0.6,combined
Cd24a,0.27608994,0.5863215,0.782478994558672,0.9022066538345812,0.6,combined
Dcc,0.25076583,0.81193846,0.8019951718890629,0.911981576949569,0.6,combined
Casp3,0.14472961,0.07503123,0.884924358604352,0.9356028461015176,0.6,combined
Cdk4,0.0901234,1.0286278,0.928189154116112,0.9560746651839781,0.6,combined
Tead1,0.07543795,0.5431641,0.9398662644606607,0.9609540000665705,0.6,combined
Epha3,0.06947243,0.0145433005,0.9446135744208923,0.9631127198539262,0.6,combined
Sema3a,0.024344133,0.7989762,0.9805781106915127,0.9846809479747407,0.6,combined
Cdh2,0.022967719,0.1000895,0.981676022819177,0.9847533771226854,0.6,combined
Rbp1,0.017189316,1.4724004,0.986285584490439,0.9875128558703693,0.6,combined
Chd2,0.0028892008,0.2020707,0.9976947545362254,0.9976947545362254,0.6,combined
Lnpk,-0.016940357,0.26759928,0.9864841966455042,0.9875128558703693,0.6,combined
Efna4,-0.024968911,1.5508142,0.9800797616709374,0.9846809479747407,0.6,combined
Gabrr2,-0.0310264,-0.050386112,0.9752484851845689,0.9813821234561699,0.6,combined
Syt9,-0.040496383,0.51958805,0.9676973911026555,0.9748053467560853,0.6,combined
Dcx,-0.04118142,0.3501117,0.9671512674523297,0.9748053467560853,0.6,combined
Pdcd1lg2,-0.04507756,0.80723625,0.9640454897836482,0.9731689486774998,0.6,combined
Ndel1,-0.047028005,0.9686975,0.9624909067922618,0.972622390021654,0.6,combined
Gngt1,-0.054528512,-0.12727427,0.9565140942641781,0.9676011912472192,0.6,combined
Kcnt2,-0.05829462,-0.032703523,0.9535139527135557,0.9655837495833475,0.6,combined
Cd6,-0.05843575,-1.1851534,0.9534015388943526,0.9655837495833475,0.6,combined
Vamp4,-0.060792144,0.3711292,0.9515247457249221,0.9655837495833475,0.6,combined
Slc6a2,-0.062166974,-24.535725,0.9504298627270767,0.9655160510243319,0.6,combined
Lrig2,-0.0649309,0.22412996,0.9482290164212998,0.9643006946657287,0.6,combined
Cplx3,-0.06765836,0.19783133,0.9460575987731796,0.9631127198539262,0.6,combined
Cldn19,-0.06864309,0.29690567,0.9452737136085294,0.9631127198539262,0.6,combined
Smarce1,-0.07151961,0.92465514,0.9429842167852629,0.9630477107594174,0.6,combined
Chat,-0.075353906,-24.024918,0.9399331313151142,0.9609540000665705,0.6,combined
Sv2a,-0.07957195,0.21300185,0.9365777048075525,0.9595673389703846,0.6,combined
Slc1a7,-0.08081992,0.24691093,0.9355851658686065,0.9595673389703846,0.6,combined
Pax3,-0.081950545,-1.2359202,0.9346860397210538,0.9595673389703846,0.6,combined
Evx1,-0.08373291,-0.6042744,0.9332687930869686,0.9592484382906744,0.6,combined
Cldn16,-0.088540845,-25.17049,0.9294468250370301,0.9563440000381017,0.6,combined
Tnf,-0.09403223,-0.49611276,0.9250835577307899,0.9538992646848101,0.6,combined
Gnat3,-0.09796008,-24.97392,0.9219639925156606,0.9517047664677787,0.6,combined
Icam2,-0.101727776,-25.270277,0.9189727550615173,0.9496381537772408,0.6,combined
Cdh15,-0.101727776,-25.270065,0.9189727550615173,0.9496381537772408,0.6,combined
Cacna1f,-0.1026697,-25.089785,0.918225123159754,0.9496381537772408,0.6,combined
Stx19,-0.10455355,-24.978075,0.9167300769057174,0.9496381537772408,0.6,combined
Cd4,-0.10455355,-24.891033,0.9167300769057174,0.9496381537772408,0.6,combined
Itgb7,-0.11491471,-25.32125,0.9085127261910907,0.9439093259128215,0.6,combined
Gng8,-0.1156156,0.018109743,0.9079571973155438,0.9439093259128215,0.6,combined
Hoxa9,-0.11656545,-0.053290598,0.9072044144622802,0.9439093259128215,0.6,combined
Mthfs,-0.12210124,0.33238,0.9028188405385056,0.9410489543072371,0.6,combined
Cldn18,-0.122653075,0.69313484,0.9023818252681207,0.9410489543072371,0.6,combined
Glycam1,-0.12339202,-25.330132,0.9017966730044968,0.9410489543072371,0.6,combined
Gpr151,-0.12339202,-24.89407,0.9017966730044968,0.9410489543072371,0.6,combined
Slc6a3,-0.12716606,-1.7329034,0.8988089658977048,0.9409559512124281,0.6,combined
Stap1,-0.1278178,0.65960175,0.8982931655043291,0.9409559512124281,0.6,combined
Prlr,-0.12972702,-0.3296724,0.8967824070895066,0.9408864598971873,0.6,combined
Stx11,-0.13442554,-0.2315198,0.8930660903703923,0.9380125238026003,0.6,combined
Cldn7,-0.13563703,-25.380405,0.8921082273715486,0.9380125238026003,0.6,combined
Smim3,-0.1361286,0.6983988,0.8917196104923102,0.9380125238026003,0.6,combined
Wwp1,-0.13792208,0.52302563,0.8903020068804841,0.9380125238026003,0.6,combined
Cd8b1,-0.13940473,-25.610813,0.8891303356329638,0.9379836507776322,0.6,combined
Pdcd1,-0.1396315,0.11201566,0.8889511601402303,0.9379836507776322,0.6,combined
Fas,-0.14711139,0.1438777,0.8830441087267659,0.9346442606148789,0.6,combined
Itgav,-0.15322596,-0.28444004,0.878220090224596,0.930564334012817,0.6,combined
Chrna2,-0.15415995,-0.23614903,0.8774836197536148,0.930564334012817,0.6,combined
Gdf7,-0.15447551,-25.485815,0.8772348191978148,0.930564334012817,0.6,combined
Trem2,-0.15564261,1.0637453,0.8763147377811852,0.930564334012817,0.6,combined
Gzmb,-0.15577897,-0.45265526,0.8762072391488741,0.930564334012817,0.6,combined
Kcng4,-0.15824321,-25.286419,0.8742651592365842,0.930564334012817,0.6,combined
Rac2,-0.15918513,-25.663568,0.8735230192067216,0.930564334012817,0.6,combined
Calb2,-0.16074231,0.7629712,0.8722963586413871,0.930564334012817,0.6,combined
Slitrk2,-0.16077086,-0.7366234,0.8722738768845623,0.930564334012817,0.6,combined
Pla2g4d,-0.16106898,-25.041084,0.8720390735935355,0.930564334012817,0.6,combined
Tuba1c,-0.16106898,-25.80733,0.8720390735935355,0.930564334012817,0.6,combined
Gmnn,-0.16925293,-0.77001965,0.8655976966448575,0.9284623338313556,0.6,combined
Ntng1,-0.17037721,-1.6565491,0.8647134901287338,0.9284623338313556,0.6,combined
Cd28,-0.17143014,-25.660496,0.8638855574656952,0.9284623338313556,0.6,combined
Cdc42,-0.17254649,0.124216184,0.8630079125653848,0.9284623338313556,0.6,combined
Bcl6,17.272419,9.7941265,7.589313091629956e-67,7.285740567964758e-64,0.7,combined
Cck,11.121025,11.394236,9.912627703824936e-29,4.758061297835969e-26,0.7,combined
Gria1,9.299971,1.431759,1.4048393614401996e-20,4.4954859566086385e-18,0.7,combined
Grin2a,8.349716,2.7358994,6.84273345778053e-17,1.6422560298673272e-14,0.7,combined
Ubc,8.294769,0.78420264,1.087958502310195e-16,2.0888803244355747e-14,0.7,combined
Atp1a3,7.3833704,1.0095751,1.543320625979939e-13,2.4693130015679023e-11,0.7,combined
Hcn1,5.887098,2.9044683,3.9303578823344176e-09,3.4301305154918557e-07,0.7,combined
Gria2,4.6956315,0.6767182,2.6578445846458725e-06,9.813580004846298e-05,0.7,combined
Calm1,3.9596152,0.7178372,7.507059793204982e-05,0.0016759947445294844,0.7,combined
Grik2,3.8537123,0.9642622,0.00011634022923545245,0.002326804584709049,0.7,combined
Trpc4,3.7520258,1.5456704,0.00017541130929040242,0.003367897138375726,0.7,combined
Kcnd2,3.7312999,1.9139603,0.0001904943189917319,0.0034287993472224133,0.7,combined
Grin1,3.6014197,1.1822284,0.0003164841462803132,0.005149572549645774,0.7,combined
Gnai1,3.565199,1.1080204,0.000363580318845662,0.0056296307434167015,0.7,combined
Ppp3cb,3.3687634,0.8554219,0.0007550623302546593,0.010209293479499618,0.7,combined
Stxbp1,3.209654,0.43768576,0.0013289475991733594,0.01594988509688189,0.7,combined
Rasgrp1,3.2096088,2.1909795,0.001329157091406824,0.01594988509688189,0.7,combined
Neurod2,3.0911045,1.0860597,0.0019941343653020627,0.02271643271238472,0.7,combined
Nectin3,3.040857,1.7163118,0.0023590574729474923,0.026333664814297587,0.7,combined
Srgap1,3.016275,0.9373893,0.002559011278171822,0.027916486670965333,0.7,combined
Cntn4,2.6248515,2.1237404,0.008668677376842049,0.07236461114581189,0.7,combined
Frrs1l,2.465133,1.0876228,0.013696246093463808,0.1011415096132712,0.7,combined
Sema3e,2.4584334,3.0793803,0.013954467737296377,0.10226174830385132,0.7,combined
Grin2b,2.4322925,1.266321,0.015003590417066939,0.1074884089580915,0.7,combined
Gabra5,2.3665683,1.1198199,0.017953856107689656,0.12383212238202441,0.7,combined
Snhg11,2.3437896,0.8509535,0.019088933754070742,0.12640340229583094,0.7,combined
Gap43,2.2099085,1.5271599,0.027111520210024963,0.16369219749449035,0.7,combined
Pak3,2.0133278,0.9047829,0.044080155528042814,0.23379530003823812,0.7,combined
Nrp1,1.9941196,0.7109314,0.04613897513555536,0.240276785885788,0.7,combined
Crmp1,1.9926176,0.65098697,0.046303338946740394,0.240276785885788,0.7,combined
Gng3,1.9587054,1.7331036,0.05014729014195954,0.25744063388385646,0.7,combined
Epha7,1.8017441,0.9845924,0.07158567177039363,0.3256978431259615,0.7,combined
Stx1b,1.657305,0.6312742,0.09745782899337668,0.398125599292092,0.7,combined
Satb2,1.6326593,1.1506073,0.1025406617255678,0.4101626469022712,0.7,combined
Chl1,1.5899656,1.5198915,0.1118425568127578,0.4278812848302617,0.7,combined
Zbtb20,1.3124835,0.23949088,0.18935704715037827,0.5963529965914661,0.7,combined
Rab3a,1.281195,0.70358944,0.2001251795693958,0.6099053091638729,0.7,combined
Neurod6,1.1913737,0.5422445,0.2335069233741096,0.6671626382117418,0.7,combined
Epha5,1.1179737,1.5548329,0.26357822394965136,0.7107727387406328,0.7,combined
Sparcl1,1.1004263,-0.0359026,0.271146417612239,0.7230344475924273,0.7,combined
Stmn2,1.098718,0.41862267,0.271891078730069,0.7230344475924273,0.7,combined
Gabra2,0.9192158,1.5003529,0.35798269500083424,0.8071755478745212,0.7,combined
Tuba1a,0.71902156,0.5895521,0.47212765401110857,0.9341213334916311,0.7,combined
Stmn1,0.6711327,0.40864608,0.5021360108098223,0.9533583192301265,0.7,combined
Trpc5,0.66644734,0.92270786,0.5051252166273394,0.9533583192301265,0.7,combined
Casp3,0.6623239,1.0016096,0.5077636842872171,0.9535386889709537,0.7,combined
Gabra1,0.6298142,1.0450768,0.5288161634638542,0.9719903201016481,0.7,combined
Cadm1,0.59878623,0.23843236,0.549315443738942,0.9868762522169499,0.7,combined
Cntn1,0.58447194,0.2759523,0.5589028558241741,0.987571550822343,0.7,combined
Ncam2,0.56873703,0.8661797,0.5695346084388294,0.9967385791271278,0.7,combined
Foxg1,0.568037,0.46940252,0.5700098749383262,0.9967385791271278,0.7,combined
Myc,0.54580873,1.2505398,0.5851974064374906,0.9980332027470148,0.7,combined
Syt1,0.52965474,0.65283495,0.5963513388245043,0.9980332027470148,0.7,combined
Itga8,0.5247066,2.7093332,0.5997871873722371,0.9980332027470148,0.7,combined
Prkcb,0.51430726,1.2430906,0.6070371718995299,0.9980332027470148,0.7,combined
Mpped1,0.49860412,0.85253423,0.6180582992467492,0.9980332027470148,0.7,combined
Gabra3,0.4794889,1.6414862,0.6315908545667108,0.9980332027470148,0.7,combined
Epha3,0.4542746,1.0739808,0.6496311995345962,0.9980332027470148,0.7,combined
Nsf,0.44355357,0.43163368,0.6573653721896427,0.9980332027470148,0.7,combined
Prkcg,0.43054426,0.83575356,0.6667997696915816,0.9980332027470148,0.7,combined
Rras2,0.42318547,0.7211423,0.6721599472031725,0.9980332027470148,0.7,combined
Gng4,0.41654715,0.96108764,0.6770096788715937,0.9980332027470148,0.7,combined
Epb41l1,0.41095328,0.3063493,0.6811067970222429,0.9980332027470148,0.7,combined
Cntn6,0.38715726,1.1495217,0.698639797864443,0.9980332027470148,0.7,combined
Epha4,0.38580012,0.18979926,0.6996446995280539,0.9980332027470148,0.7,combined
Bmerb1,0.37509498,0.9466425,0.7075898332519779,0.9980332027470148,0.7,combined
Dcx,0.34844425,0.48711127,0.7275065813417037,0.9980332027470148,0.7,combined
Thrsp,0.3442936,1.4003111,0.7306255058889886,0.9980332027470148,0.7,combined
Rac3,0.33978495,1.3593951,0.7340184729643202,0.9980332027470148,0.7,combined
Sdc1,0.3391551,2.461225,0.7344928808498586,0.9980332027470148,0.7,combined
Gabra4,0.30901077,0.63654363,0.7573133400836671,0.9980332027470148,0.7,combined
Bmpr1b,0.2782479,1.2275511,0.7808220747073056,0.9980332027470148,0.7,combined
Plxna4,0.2768047,0.3985327,0.781930089790926,0.9980332027470148,0.7,combined
Cdc42,0.2633989,1.12132,0.7922431539932564,0.9980332027470148,0.7,combined
Gabrb2,0.24591266,0.6075383,0.8057498409403885,0.9980332027470148,0.7,combined
Grin2d,0.23068756,2.2291422,0.8175575413713051,0.9980332027470148,0.7,combined
Camk4,0.22485353,1.1386619,0.8220932204014788,0.9980332027470148,0.7,combined
Gngt1,0.219561,2.8625534,0.8262130724240379,0.9980332027470148,0.7,combined
Fgf12,0.21847802,0.77274746,0.827056684056988,0.9980332027470148,0.7,combined
Kcnq3,0.21566409,0.45377815,0.8292495932740909,0.9980332027470148,0.7,combined
Efna3,0.2094585,1.5091106,0.834090328086788,0.9980332027470148,0.7,combined
Stx8,0.2075463,1.3166281,0.8355832373896753,0.9980332027470148,0.7,combined
Gda,0.20142454,1.0426434,0.8403666294175947,0.9980332027470148,0.7,combined
Gabrg2,0.17897204,1.3278797,0.8579596582298662,0.9980332027470148,0.7,combined
Cd24a,0.17858689,0.60818213,0.8582620984709917,0.9980332027470148,0.7,combined
Vip,0.17592475,2.5260987,0.8603530607359839,0.9980332027470148,0.7,combined
Pla2g4c,0.14511204,2.6191118,0.884622417119226,0.9980332027470148,0.7,combined
Pnoc,0.14138731,2.0328245,0.8875639705498675,0.9980332027470148,0.7,combined
Icos,0.13933012,1.4721587,0.8891892909503126,0.9980332027470148,0.7,combined
Pak6,0.13200077,1.0505297,0.8949836826336797,0.9980332027470148,0.7,combined
Clta,0.12489119,0.6230149,0.9006096939544489,0.9980332027470148,0.7,combined
Tubb3,0.118909895,0.22252023,0.9053467407451883,0.9980332027470148,0.7,combined
Cd22,0.10899772,1.3253365,0.9132043002935284,0.9980332027470148,0.7,combined
Dnm1,0.107445754,0.02266635,0.9144353581087602,0.9980332027470148,0.7,combined
Apba1,0.10533191,0.5542783,0.9161124424426029,0.9980332027470148,0.7,combined
Rac2,0.09413511,2.262249,0.925001827486839,0.9980332027470148,0.7,combined
Cdk5r2,0.081617445,1.0503501,0.9349509262727994,0.9980332027470148,0.7,combined
Cenpa,0.080110796,1.8740878,0.9361491359280066,0.9980332027470148,0.7,combined
Cd40,0.07887829,1.7413294,0.9371294331534836,0.9980332027470148,0.7,combined
Gabrb3,0.078083046,0.4112482,0.9377619917846514,0.9980332027470148,0.7,combined
Prox1,21.685669,10.510595,2.8014966179902227e-104,2.6894367532706138e-101,0.8,combined
Zbtb20,14.566303,2.6368394,4.601272738987175e-48,2.2086109147138443e-45,0.8,combined
Nfib,10.152695,1.6840434,3.223380166948648e-24,1.0314816534235672e-21,0.8,combined
Epha4,7.896388,2.1265914,2.871017147466181e-15,5.512352923135069e-13,0.8,combined
Sox11,7.717554,2.8240438,1.1858330050225621e-14,1.897332808036099e-12,0.8,combined
Gria1,6.472692,1.0899028,9.627204417009837e-11,1.1552645300411804e-08,0.8,combined
Gria2,6.3092384,1.0623467,2.804114965265139e-10,2.991055962949482e-08,0.8,combined
Sema5a,5.419617,4.511783,5.97267897620125e-08,4.587539334055957e-06,0.8,combined
Plxna4,5.018718,1.8293248,5.201755634661268e-07,2.774269671819343e-05,0.8,combined
Nfia,4.0234756,1.3136041,5.7345573497201816e-05,0.0017203672049160546,0.8,combined
Plxna2,3.1929243,2.3399801,0.0014083991522455704,0.018521413508982846,0.8,combined
Sema6d,2.492438,1.3494545,0.01268694750631455,0.08784042179198306,0.8,combined
Grik2,2.442521,0.7692159,0.014585080135914858,0.09860335866533988,0.8,combined
Nrp2,1.5408107,1.6810739,0.12336287784498354,0.438411188669947,0.8,combined
Nectin1,1.1534815,1.9717989,0.24871279605287766,0.6624568480411215,0.8,combined
Stxbp1,1.1137711,0.22787549,0.2653774235983928,0.6904128093616723,0.8,combined
Nrp1,1.0307072,0.7273727,0.302678145579346,0.7356228348257524,0.8,combined
Clstn2,1.0006927,1.491744,0.3169753638081444,0.7494983971818193,0.8,combined
Chd7,0.82289445,0.4944806,0.4105680040466151,0.8315301347779546,0.8,combined
Cdh2,0.7629204,0.30809936,0.4455108756570906,0.8710599605515417,0.8,combined
Flna,0.70472914,0.45242438,0.48097881311829793,0.8908361522864321,0.8,combined
Syt9,0.6543191,1.7244114,0.5129062206283257,0.9018131351706826,0.8,combined
Epha7,0.40402207,0.74696016,0.6861964937741794,0.9804129570582139,0.8,combined
Rbx1,0.36952314,1.2964958,0.7117378247181031,0.9804129570582139,0.8,combined
Asxl3,0.3651781,1.0472736,0.7149784656022764,0.9804129570582139,0.8,combined
Syt2,0.35246667,1.6310825,0.724488317608264,0.9804129570582139,0.8,combined
Rnf2,0.31358784,0.9485942,0.7538341006355419,0.9804129570582139,0.8,combined
Draxin,0.26902434,1.0221256,0.7879109496403369,0.9804129570582139,0.8,combined
Sema3e,0.24529964,1.3061247,0.8062244271310686,0.9804129570582139,0.8,combined
Sox4,0.23390293,0.8666474,0.8150603428871134,0.9804129570582139,0.8,combined
Ccr2,0.22329554,2.6491702,0.8233055031376828,0.9804129570582139,0.8,combined
Chrna2,0.1957213,2.6795027,0.8448283134829728,0.9804129570582139,0.8,combined
Ptprs,0.16781092,0.05540317,0.8667320373506502,0.9804129570582139,0.8,combined
Grik3,0.16614012,0.82140017,0.8680466785966261,0.9804129570582139,0.8,combined
Ncam2,0.15756208,0.6378971,0.8748018848723365,0.9804129570582139,0.8,combined
Dixdc1,0.14191742,1.4962896,0.8871452302952603,0.9804129570582139,0.8,combined
Sema3c,0.14099364,1.2303807,0.8878749698329337,0.9804129570582139,0.8,combined
Gabrb3,0.13129011,0.69561243,0.8955458115381997,0.9804129570582139,0.8,combined
Hoxa9,0.10637768,1.7082072,0.9152826962305777,0.9804129570582139,0.8,combined
Grin1,0.106029086,0.29103833,0.9155592743516323,0.9804129570582139,0.8,combined
Stap1,0.09920649,1.9440048,0.9209743198057135,0.9804129570582139,0.8,combined
Synpr,0.09036949,0.68413603,0.9279936004884574,0.9804129570582139,0.8,combined
Cntnap2,0.083629064,0.43657902,0.9333513561806539,0.9804129570582139,0.8,combined
Cep44,0.08332778,0.8882719,0.9335909144533334,0.9804129570582139,0.8,combined
Myt1l,0.07887566,1.0164056,0.9371315229018407,0.9804129570582139,0.8,combined
Bmerb1,0.0727926,0.6696212,0.9419711628660059,0.9804129570582139,0.8,combined
